Frame,Predicted_X,Predicted_Y,Actual_X,Actual_Y
561,547.2250997551638,464.42404618153853,,
562,497.1701482714779,476.3248670530683,,
563,445.35619520631536,488.6346352664767,,
564,391.7832405596762,501.3533508217638,,
565,336.4512843315603,514.4810137189296,,
566,279.3603265219678,528.017623957974,,
567,220.5103671308987,541.9631815388971,,
568,159.9014061583529,556.3176864616987,,
569,97.53344360433047,571.0811387263791,,
570,33.40647946883139,586.2535383329381,,
571,-32.47948624814433,601.8348852813757,,
572,-100.1244535465967,617.8251795716919,,
573,-169.52842242652574,634.2244212038869,,
574,-240.6913928879314,651.0326101779605,,
575,-313.61336493081376,668.2497464939127,,
576,1064.0787932383107,348.3409070346816,1072.0,346.5
577,1084.0850790472384,343.42837627656263,1072.0,346.0
578,1128.9217667706323,333.18639938056145,,
579,1175.8780585776083,322.44768172260507,,
580,1091.8817323132655,342.01380451715147,1072.5,346.5
581,1118.335402747136,336.0084765007169,,
582,1145.761010737407,329.77205252160724,,
583,1174.158556284079,323.3045325798225,,
584,1203.5280393871512,316.60591667536266,,
585,1233.8694600466242,309.67620480822774,,
586,1265.1828182624977,302.51539697841775,,
587,1297.4681140347718,295.12349318593266,,
588,1330.7253473634464,287.5004934307725,,
589,1364.9545182485217,279.64639771293724,,
590,1088.6354604769151,351.679241193091,1083.5,353.0
591,1086.3549614595213,353.0937761067868,1084.5,353.5
592,1087.408815024329,354.61159492998394,1087.5,355.0
593,1087.987679841483,356.5351096563812,1088.0,357.0
594,1089.060221650874,358.27909775407744,1089.5,358.5
595,1089.360658874218,358.9385397394137,1089.5,358.5
596,1089.0971369879967,360.4184963558583,,
597,1088.4919772753321,362.0192695277762,,
598,1087.5451797362243,363.7408592551675,,
599,1086.2567443706732,365.58326553803215,,
600,1094.3027657225277,364.7047670674008,1095.0,364.5
601,1094.9602257067666,365.7693522391725,1095.5,365.5
602,1095.4365175988714,366.81721004212204,1096.0,366.5
603,1095.5720641315372,367.50097711605105,1096.0,367.0
604,1096.242027541286,368.3619014614209,1097.0,368.0
605,1096.4792233110475,369.2976413454861,1097.0,369.0
606,1097.5315724830791,369.6061465420642,1098.5,369.0
607,1096.836822607359,370.93600668589664,,
608,1095.5908317538765,372.0692761601228,1095.5,372.0
609,1094.4097623136588,373.4758937542166,,
610,1089.4178154473789,374.5898161220246,1088.5,374.5
611,1085.705237909504,376.0173531403989,1085.0,376.0
612,1082.3258112849146,377.51051406089977,1082.0,377.5
613,1078.7406800270496,379.0260677457984,1078.5,379.0
614,1075.420896672298,380.2182332304177,1075.5,380.0
615,1072.229805508587,381.6049481213639,1072.5,381.5
616,1069.7647694359828,383.0708844118733,1070.5,383.0
617,1065.888264624184,384.69735893979436,,
618,1064.7061763326806,385.68529014090075,1065.5,385.5
619,1062.6420298685673,387.4311152129917,1063.5,387.5
620,1058.8877335266316,389.1019612626397,,
621,1058.5307799524426,388.5966926478124,1059.5,388.0
622,1057.025089503063,389.3130480479022,1058.0,389.0
623,1053.674912236324,390.5898174747085,,
624,1050.1633409311703,391.88655243522356,,
625,1046.490375587602,393.2032529294474,,
626,656.8521251884108,456.82411157495045,615.5,463.5
627,593.2324096955524,467.8064374979228,,
628,947.5441397146678,410.9525445972974,1052.0,394.0
629,948.9159795870752,411.3701162604379,,
630,950.7333932180567,411.70686205072855,,
631,952.9963806076123,411.96278196816934,,
632,1040.6826709035352,399.3290498226985,1049.5,398.0
633,1052.1419645132837,398.8636298739041,1050.0,399.5
634,1057.2795555463572,399.0053261667552,1051.5,400.0
635,1059.361546533206,400.4322062527686,1052.5,402.0
636,1059.1909410487929,401.3961409304021,1052.0,402.5
637,1058.4974544870734,402.48325315453394,1052.0,403.5
638,1057.6731050110209,403.6074951297913,1052.0,404.5
639,1057.5286469900122,405.06390727564445,1053.0,406.0
640,1064.9025709938428,404.99534094231404,,
641,1072.626355318406,404.88356342727303,,
642,1080.6999999637019,404.7285747305214,,
643,1089.1235049297302,404.53037485205914,,
644,1097.8968702164912,404.28896379188626,,
645,1073.780414280433,413.9664029395909,1072.0,414.5
646,1076.4917080492644,415.6911252897551,1075.5,416.0
647,1079.4185937089815,417.2812144543131,1078.5,417.5
648,1083.6513776392999,419.17374563901456,1083.5,419.5
649,1088.412946039049,420.85685502071954,1088.5,421.0
650,1092.065052247824,421.7879487209634,1091.5,421.5
651,1096.5767532615396,422.7394384266633,1096.5,422.5
652,1101.1095289261432,424.0318105782327,1101.0,424.0
653,1105.9248717873488,425.3968311708024,,
654,1108.209391203638,426.9542724238159,1107.5,427.0
655,1111.5743346145844,428.80386705808934,1111.0,429.0
656,1114.6826369257408,429.78612999665427,1114.0,429.5
657,1118.9474443163913,431.24829359985637,,
658,1119.9086038860798,432.54944390644954,1119.0,432.5
659,1122.2154158880105,434.0077208752447,1121.5,434.0
660,1124.2757280335472,435.17000856395,1123.5,435.0
661,1126.8716168797675,436.5416470585006,1126.5,436.5
662,1130.0594178304652,437.99614194421207,,
663,1133.2511854184615,439.4676022441136,,
664,1136.4469196437565,440.9560279582052,,
665,1139.64662050635,442.46141908648684,,
666,1115.5335741623533,428.6421005548548,1113.5,427.5
667,1110.1004164825688,426.26047543331913,1108.0,425.5
668,1104.1664635385887,424.0786271055875,1102.0,423.5
669,1097.8685651721971,422.5759789072562,1096.0,422.5
670,1090.4620481989004,421.6889302666493,1088.5,422.0
671,1085.8492784703262,420.210160662768,,
672,1080.9257765207628,418.6318647318768,,
673,1075.6915423502103,416.95404247397585,,
674,1070.1465759586686,415.1766938890651,,
675,1046.324466304618,422.79967954161083,1045.0,423.5
676,1036.8208152094223,423.79021393465405,1036.5,424.5
677,1026.173733542411,425.788022220557,1025.5,427.0
678,1014.7400259872106,428.24740791583946,1014.0,429.5
679,1003.0190281516329,431.54717967626465,1002.5,433.0
680,990.8938018593659,435.82532542340505,990.5,437.5
681,977.9846845580761,440.4723749798185,977.5,442.0
682,965.4532011739948,445.23626290137724,965.5,446.5
683,953.1133539028224,450.3453351034531,953.5,451.5
684,939.2354518725433,456.88262833952723,939.0,458.5
685,925.7446875484915,463.31360117457376,926.0,464.5
686,912.7741954438296,470.32271681398896,913.5,471.5
687,900.698848464039,477.8643767523504,902.0,479.0
688,886.1290074385673,483.8401204665247,,
689,872.2071007445356,496.30930375094937,872.5,498.0
690,856.9541811301225,503.8488907552312,,
691,841.2730746310096,511.6702453309173,,
692,831.0722695491172,526.4514331631804,832.0,527.5
693,817.5511407850333,538.0279757854565,818.5,539.0
694,803.303788510953,550.0486291869234,804.0,551.0
695,789.5028110377015,561.9556413348422,790.5,562.5
696,775.9014414728906,574.7739646897501,777.0,575.5
697,761.4000385951782,588.5881109208709,762.0,589.5
698,746.864743835618,603.098772106037,747.5,604.0
699,731.9965364853651,619.1676779617154,732.5,620.5
700,718.318059934276,633.5243909099726,719.5,633.5
701,704.8037539413017,649.4395639424404,706.0,650.0
702,691.3542756799033,666.6174369057127,692.5,667.5
703,677.5988543436167,681.3096688009496,678.5,680.5
704,664.7022467109531,684.0943285674496,666.0,677.0
705,652.1535053763312,683.014940090266,653.5,675.0
706,640.3952553766289,680.7873305736586,642.0,673.5
707,628.2893709066894,678.8665908396001,629.5,673.0
708,615.6967232851617,677.5111235682101,616.5,673.0
709,602.8946430670574,676.4808329530229,603.5,673.0
710,590.6591251430647,676.31942220339,591.5,674.0
711,577.6633250157275,677.5640358559323,578.0,676.5
712,565.3370759196218,679.759126175223,566.0,679.5
713,552.2953477330482,682.0431359385858,552.5,682.0
714,539.9430849522176,685.6981154832645,540.5,686.5
715,526.6627193074384,687.8610493077686,,
716,513.3344923479248,689.7993696212174,,
717,558.0115480264544,519.5984546441093,567.5,491.5
718,554.1714428383843,492.70660466187417,,
719,550.7249626535095,464.2827536922156,,
720,477.382911987969,686.4618217343871,466.5,725.5
721,463.42441858653837,695.5056438098665,,
722,554.2251242424358,534.2444689022476,580.5,491.5
723,574.8639416578496,498.74469674263133,583.0,491.0
724,582.2373828295658,475.51381642070277,,
725,590.4646456282128,451.1117933203482,,
726,599.5457300537904,425.53862744156777,,
727,609.4806361062987,398.79431878436134,,
728,620.2693637857376,370.878867348729,,
729,477.7270001846864,732.1702099897872,469.5,753.0
730,467.64798966264453,755.8161540313923,467.0,756.0
731,463.8635055616471,761.907766447199,466.5,752.5
732,462.5325927765139,761.614805832135,466.0,750.0
733,461.1956002027139,758.3884434288605,464.0,747.0
734,460.7815819072443,755.4454736978189,463.5,746.0
735,460.3553853410532,752.4555504147253,462.5,744.5
736,460.8567384122827,751.2318391023505,463.0,745.5
737,461.68622432660476,749.8531447449775,463.5,745.0
738,461.61175030909243,749.1556712729478,462.5,745.5
739,461.12508141134566,749.1394167272048,461.5,746.5
740,460.76865555073215,752.0920792071224,461.0,751.5
741,461.0993310096436,753.6640352808363,461.5,752.5
742,461.0292461465409,756.9927924040953,461.0,757.0
743,460.7716361541014,757.4411668981726,460.5,756.0
744,461.07778603968444,755.4105735878483,461.0,753.0
745,461.789432240523,757.0263127468883,,
746,462.7836092126081,758.4777071148796,,
747,464.06031695593975,759.7647566918225,,
748,465.6195554705179,760.8874614777168,,
749,467.46132475634266,761.8458214725624,,
